disease_OMIM_ID	disease_name	gene_symbol
610381	Cone-rod dystrophy 11	ARMD6
610381	Cone-rod dystrophy 11	CORD11
610381	Cone-rod dystrophy 11	QRX
610381	Cone-rod dystrophy 11	RAX2
610381	Cone-rod dystrophy 11	RAXL1
610419	$Deafness, autosomal recessive 68$	DFNB68
610419	$Deafness, autosomal recessive 68$	EDG5
610419	$Deafness, autosomal recessive 68$	S1PR2
610424	$Hepatitis B virus, susceptibility to$	CRFB4
610424	$Hepatitis B virus, susceptibility to$	IBD25
610424	$Hepatitis B virus, susceptibility to$	IFNAR2
610424	$Hepatitis B virus, susceptibility to$	IFNGR1
610424	$Hepatitis B virus, susceptibility to$	IMD27A
610424	$Hepatitis B virus, susceptibility to$	IMD27B
610424	$Hepatitis B virus, susceptibility to$	IMD45
610425	Cataract 23	CRYBA4
610425	Cataract 23	CTRCT23
610427	$Cone-rod synaptic disorder, congenital nonprogressive$	CABP4
610427	$Cone-rod synaptic disorder, congenital nonprogressive$	CRSD
610427	$Cone-rod synaptic disorder, congenital nonprogressive$	CSNB2B
610442	$Spondyloepimetaphyseal dysplasia, Camera-Genevieve type$	NANS
610442	$Spondyloepimetaphyseal dysplasia, Camera-Genevieve type$	SAS
610442	$Spondyloepimetaphyseal dysplasia, Camera-Genevieve type$	SEMDCG
610443	Koolen-De Vries syndrome	KANSL1
610443	Koolen-De Vries syndrome	KDVS
610443	Koolen-De Vries syndrome	KIAA1267
610443	Koolen-De Vries syndrome	MSL1V1
610444	$Night blindness, congenital stationary, autosomal dominant 3$	CSNB1G
610444	$Night blindness, congenital stationary, autosomal dominant 3$	CSNBAD3
610444	$Night blindness, congenital stationary, autosomal dominant 3$	GNAT1
610445	$Night blindness, congenital stationary, autosomal dominant 1$	CSNBAD1
610445	$Night blindness, congenital stationary, autosomal dominant 1$	OPN2
610445	$Night blindness, congenital stationary, autosomal dominant 1$	RHO
610445	$Night blindness, congenital stationary, autosomal dominant 1$	RP4
610446	$Buruli ulcer, susceptibility to$	NRAMP
610446	$Buruli ulcer, susceptibility to$	NRAMP1
610446	$Buruli ulcer, susceptibility to$	SLC11A1
610448	Chilblain lupus	AGS1
610448	Chilblain lupus	CRV
610448	Chilblain lupus	HERNS
610448	Chilblain lupus	TREX1
610455	$Tumoral calcinosis, familial, normophosphatemic$	MIRAGE
610455	$Tumoral calcinosis, familial, normophosphatemic$	NFTC
610455	$Tumoral calcinosis, familial, normophosphatemic$	SAMD9
610460	$Thiopurines, poor metabolism of, 1$	TPMT
610460	$Thiopurines, poor metabolism of, 1$	TPMTD
610474	CATSHL syndrome	ACH
610474	CATSHL syndrome	FGFR3
610475	$Pigmented nodular adrenocortical disease, primary, 2$	PDE11A
610475	$Pigmented nodular adrenocortical disease, primary, 2$	PDE11A1
610475	$Pigmented nodular adrenocortical disease, primary, 2$	PDE11A2
610475	$Pigmented nodular adrenocortical disease, primary, 2$	PDE11A3
610475	$Pigmented nodular adrenocortical disease, primary, 2$	PPNAD2
610476	Arrhythmogenic right ventricular dysplasia 11 with mild palmoplantar keratoderma and woolly hair	ARVD11
610476	Arrhythmogenic right ventricular dysplasia 11 with mild palmoplantar keratoderma and woolly hair	DSC2
610476	Arrhythmogenic right ventricular dysplasia 11 with mild palmoplantar keratoderma and woolly hair	DSC3
610478	Retinal cone dystrophy 4	CACNA2D4
610478	Retinal cone dystrophy 4	RCD4
610489	$Pigmented nodular adrenocortical disease, primary, 1$	ACRDYS1
610489	$Pigmented nodular adrenocortical disease, primary, 1$	CAR
610489	$Pigmented nodular adrenocortical disease, primary, 1$	CNC1
610489	$Pigmented nodular adrenocortical disease, primary, 1$	PPNAD1
610489	$Pigmented nodular adrenocortical disease, primary, 1$	PRKAR1A
610489	$Pigmented nodular adrenocortical disease, primary, 1$	TSE1
610498	Combined oxidative phosphorylation deficiency 2	COXPD2
610498	Combined oxidative phosphorylation deficiency 2	MRPS16
610504	$Preterm premature rupture of the membranes, susceptibility to$	CBP1
610504	$Preterm premature rupture of the membranes, susceptibility to$	CBP2
610504	$Preterm premature rupture of the membranes, susceptibility to$	OI10
610504	$Preterm premature rupture of the membranes, susceptibility to$	PPROM
610504	$Preterm premature rupture of the membranes, susceptibility to$	SERPINH1
610504	$Preterm premature rupture of the membranes, susceptibility to$	SERPINH2
610505	Combined oxidative phosphorylation deficiency 3	COXPD3
610505	Combined oxidative phosphorylation deficiency 3	TSFM
610508	$Maturity-onset diabetes of the young, type VII$	FKLF
610508	$Maturity-onset diabetes of the young, type VII$	FKLF1
610508	$Maturity-onset diabetes of the young, type VII$	KLF11
610508	$Maturity-onset diabetes of the young, type VII$	MODY7
610508	$Maturity-onset diabetes of the young, type VII$	TIEG2
610532	$Leukodystrophy, hypomyelinating, 5$	DRCTNNB1A
610532	$Leukodystrophy, hypomyelinating, 5$	FAM126A
610532	$Leukodystrophy, hypomyelinating, 5$	HLD5
610536	$Mandibulofacial dysostosis, Guion-Almeida type$	EFTUD2
610536	$Mandibulofacial dysostosis, Guion-Almeida type$	KIAA0031
610536	$Mandibulofacial dysostosis, Guion-Almeida type$	MFDGA
610539	$Gaucher disease, atypical$	PSAP
610539	$Gaucher disease, atypical$	SAP1
610542	$Myasthenia, congenital, 12, with tubular aggregates$	CMS12
610542	$Myasthenia, congenital, 12, with tubular aggregates$	CMSTA1
610542	$Myasthenia, congenital, 12, with tubular aggregates$	GFAT1
610542	$Myasthenia, congenital, 12, with tubular aggregates$	GFPT1
610542	$Myasthenia, congenital, 12, with tubular aggregates$	GFPT1L
610542	$Myasthenia, congenital, 12, with tubular aggregates$	MSLG
610549	$Diabetes mellitus, insulin-resistant, with acanthosis nigricans$	HHF5
610549	$Diabetes mellitus, insulin-resistant, with acanthosis nigricans$	INSR
610551	$Herpes simplex encephalitis, susceptibility to, 1$	IIAE1
610551	$Herpes simplex encephalitis, susceptibility to, 1$	UNC93B1
610582	$Diabetes mellitus, transient neonatal, 3$	BIR
610582	$Diabetes mellitus, transient neonatal, 3$	HHF2
610582	$Diabetes mellitus, transient neonatal, 3$	KCNJ11
610582	$Diabetes mellitus, transient neonatal, 3$	MODY13
610582	$Diabetes mellitus, transient neonatal, 3$	PHHI
610582	$Diabetes mellitus, transient neonatal, 3$	TNDM3
610599	Retinitis pigmentosa 36	PRCD
610599	Retinitis pigmentosa 36	RP36
610600	$Hypoaldosteronism, congenital, due to CMO II deficiency$	CYP11B2
610612	Leber congenital amaurosis 12	C1orf36
610612	Leber congenital amaurosis 12	LCA12
610612	Leber congenital amaurosis 12	RD3
610618	$Angioedema, hereditary, type III$	F12
610618	$Angioedema, hereditary, type III$	HAE3
610618	$Angioedema, hereditary, type III$	HAF
610623	$Cataract 11, syndromic$	ASGD1
610623	$Cataract 11, syndromic$	CTPP4
610623	$Cataract 11, syndromic$	CTRCT11
610623	$Cataract 11, syndromic$	PITX3
610628	Hypogonadotropic hypogonadism 4 with or without anosmia	BV8
610628	Hypogonadotropic hypogonadism 4 with or without anosmia	HH4
610628	Hypogonadotropic hypogonadism 4 with or without anosmia	PK2
610628	Hypogonadotropic hypogonadism 4 with or without anosmia	PROK2
610629	Diamond-blackfan anemia 3	DBA3
610629	Diamond-blackfan anemia 3	RPS24
610644	Palmoplantar hyperkeratosis and true hermaphroditism	FLJ40906
610644	Palmoplantar hyperkeratosis and true hermaphroditism	RSPO1
610651	$Xeroderma pigmentosum, group B$	ERCC3
610651	$Xeroderma pigmentosum, group B$	TTD2
610651	$Xeroderma pigmentosum, group B$	XPB
610678	Combined oxidative phosphorylation deficiency 4	COXPD4
610678	Combined oxidative phosphorylation deficiency 4	EFTU
610678	Combined oxidative phosphorylation deficiency 4	TUFM
610682	$Osteogenesis imperfecta, type VII$	CASP
610682	$Osteogenesis imperfecta, type VII$	CRTAP
610682	$Osteogenesis imperfecta, type VII$	OI7
610687	$Nemaline myopathy 7, autosomal recessive$	CFL2
610687	$Nemaline myopathy 7, autosomal recessive$	NEM7
610688	Joubert syndrome 6	JBTS6
610688	Joubert syndrome 6	MKS3
610688	Joubert syndrome 6	NPHP11
610688	Joubert syndrome 6	TMEM67
610698	$Macular degeneration, age-related, 4$	AHUS1
610698	$Macular degeneration, age-related, 4$	ARMD4
610698	$Macular degeneration, age-related, 4$	CFH
610698	$Macular degeneration, age-related, 4$	HF1
610698	$Macular degeneration, age-related, 4$	HUS
610706	$Deafness, congenital with inner ear agenesis, microtia, and microdontia$	FGF3
610706	$Deafness, congenital with inner ear agenesis, microtia, and microdontia$	INT2
610713	Brachydactyly-syndactyly syndrome	BDSD
610713	Brachydactyly-syndactyly syndrome	HOX4I
610713	Brachydactyly-syndactyly syndrome	HOXD13
610713	Brachydactyly-syndactyly syndrome	SPD1
610717	Neutral lipid storage disease with myopathy	ATGL
610717	Neutral lipid storage disease with myopathy	PNPLA2
610717	Neutral lipid storage disease with myopathy	TTS2
610725	$Nephrotic syndrome, type 3$	KIAA1516
610725	$Nephrotic syndrome, type 3$	NPHS3
610725	$Nephrotic syndrome, type 3$	PLCE1
610733	Noonan syndrome 4	GF1
610733	Noonan syndrome 4	GINGF
610733	Noonan syndrome 4	HGF
610733	Noonan syndrome 4	NS4
610733	Noonan syndrome 4	SOS1
610738	$Neutropenia, severe congenital 3, autosomal recessive$	HAX1
610738	$Neutropenia, severe congenital 3, autosomal recessive$	SCN3
610743	$Spinocerebellar ataxia, autosomal recessive 8$	EDMD4
610743	$Spinocerebellar ataxia, autosomal recessive 8$	KIAA0796
610743	$Spinocerebellar ataxia, autosomal recessive 8$	KIAA1262
610743	$Spinocerebellar ataxia, autosomal recessive 8$	KIAA1756
610743	$Spinocerebellar ataxia, autosomal recessive 8$	SCAR8
610743	$Spinocerebellar ataxia, autosomal recessive 8$	SYNE1
610755	$Multiple endocrine neoplasia, type IV$	CDKN1B
610755	$Multiple endocrine neoplasia, type IV$	CDKN4
610755	$Multiple endocrine neoplasia, type IV$	KIP1
610755	$Multiple endocrine neoplasia, type IV$	MEN4
610756	Cerebrooculofacioskeletal syndrome 2	COFS2
610756	Cerebrooculofacioskeletal syndrome 2	EM9
610756	Cerebrooculofacioskeletal syndrome 2	ERCC2
610756	Cerebrooculofacioskeletal syndrome 2	TTD1
610756	Cerebrooculofacioskeletal syndrome 2	XPD
610758	Cerebrooculofacioskeletal syndrome 4	COFS4
610758	Cerebrooculofacioskeletal syndrome 4	ERCC1
610758	Cerebrooculofacioskeletal syndrome 4	UV20
610759	Cornelia de Lange syndrome 3	BAM
610759	Cornelia de Lange syndrome 3	CDLS3
610759	Cornelia de Lange syndrome 3	CSPG6
610759	Cornelia de Lange syndrome 3	HCAP
610759	Cornelia de Lange syndrome 3	SMC3
610762	[High density lipoprotein cholesterol level QTL6]	CD36L1
610762	[High density lipoprotein cholesterol level QTL6]	CLA1
610762	[High density lipoprotein cholesterol level QTL6]	HDLQTL6
610762	[High density lipoprotein cholesterol level QTL6]	SCARB1
610768	$Congenital disorder of glycosylation, type Im$	CDG1M
610768	$Congenital disorder of glycosylation, type Im$	DK1
610768	$Congenital disorder of glycosylation, type Im$	DOLK
610768	$Congenital disorder of glycosylation, type Im$	KIAA1094
610768	$Congenital disorder of glycosylation, type Im$	SEC59
610768	$Congenital disorder of glycosylation, type Im$	TMEM15
610773	Mitochondrial phosphate carrier deficiency	PHC
610773	Mitochondrial phosphate carrier deficiency	SLC25A3
610798	Immunodeficiency due to defect in MAPBP-interacting protein	LAMTOR2
610798	Immunodeficiency due to defect in MAPBP-interacting protein	MAPBPIP
610798	Immunodeficiency due to defect in MAPBP-interacting protein	p14
610799	$Invasive pneumococcal disease, recurrent isolated, 1$	BACTS1
610799	$Invasive pneumococcal disease, recurrent isolated, 1$	IPD1
610799	$Invasive pneumococcal disease, recurrent isolated, 1$	IRAK4
610799	$Invasive pneumococcal disease, recurrent isolated, 1$	REN64
610799	$Invasive pneumococcal disease, recurrent isolated, 1$	TIRAP
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	CAKUT1
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	DSTYK
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	DUSTYPK
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	KIAA0472
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	RIP5
610805	$Congenital anomalies of kidney and urinary tract, susceptibility to$	SPG23
610828	Holoprosencephaly 7	BCNS
610828	Holoprosencephaly 7	HPE7
610828	Holoprosencephaly 7	NBCCS
610828	Holoprosencephaly 7	PTCH1
610829	Holoprosencephaly 9	CJS
610829	Holoprosencephaly 9	GLI2
610829	Holoprosencephaly 9	HPE9
610832	$Fanconi anemia, complementation group N$	FANCN
610832	$Fanconi anemia, complementation group N$	PALB2
610832	$Fanconi anemia, complementation group N$	PNCA3
610842	Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency	GGCX
610842	Pseudoxanthoma elasticum-like disorder with multiple coagulation factor deficiency	VKCFD1
610852	$Ciliary dyskinesia, primary, 6$	CILD6
610852	$Ciliary dyskinesia, primary, 6$	NME8
610852	$Ciliary dyskinesia, primary, 6$	SPTRX2
610852	$Ciliary dyskinesia, primary, 6$	TXNDC3
610878	Vesicoureteral reflux 2	KIAA1568
610878	Vesicoureteral reflux 2	ROBO2
610878	Vesicoureteral reflux 2	SAX3
610896	Branchiootorenal syndrome 2	BOR2
610896	Branchiootorenal syndrome 2	DMAHP
610896	Branchiootorenal syndrome 2	SIX5
610913	$Surfactant metabolism dysfunction, pulmonary, 2$	SFTP2
610913	$Surfactant metabolism dysfunction, pulmonary, 2$	SFTPC
610913	$Surfactant metabolism dysfunction, pulmonary, 2$	SMDP2
610915	$Osteogenesis imperfecta, type VIII$	GROS1
610915	$Osteogenesis imperfecta, type VIII$	LEPRE1
610915	$Osteogenesis imperfecta, type VIII$	OI8
610915	$Osteogenesis imperfecta, type VIII$	P3H1
610921	$Surfactant metabolism dysfunction, pulmonary, 3$	ABC3
610921	$Surfactant metabolism dysfunction, pulmonary, 3$	ABCA3
610921	$Surfactant metabolism dysfunction, pulmonary, 3$	SMDP3
610927	$Systemic lupus erythematosus, susceptibility to, 9$	C3DR
610927	$Systemic lupus erythematosus, susceptibility to, 9$	CR2
610927	$Systemic lupus erythematosus, susceptibility to, 9$	CVID7
610927	$Systemic lupus erythematosus, susceptibility to, 9$	SLEB9
610938	$Coronary heart disease, susceptibility to, 7$	BDPLT10
610938	$Coronary heart disease, susceptibility to, 7$	CD36
610938	$Coronary heart disease, susceptibility to, 7$	CHDS7
610947	$Coronary artery disease, autosomal dominant, 2$	ADCAD2
610947	$Coronary artery disease, autosomal dominant, 2$	LRP6
610947	$Coronary artery disease, autosomal dominant, 2$	STHAG7
610951	$Ceroid lipofuscinosis, neuronal, 7$	CCMD
610951	$Ceroid lipofuscinosis, neuronal, 7$	CLN7
610951	$Ceroid lipofuscinosis, neuronal, 7$	MFSD8
610951	$Ceroid lipofuscinosis, neuronal, 7$	MGC33302
610954	Pitt-Hopkins syndrome	FECD3
610954	Pitt-Hopkins syndrome	ITF2
610954	Pitt-Hopkins syndrome	PTHS
610954	Pitt-Hopkins syndrome	SEF2
610954	Pitt-Hopkins syndrome	TCF4
610965	XFE progeroid syndrome	ERCC4
610965	XFE progeroid syndrome	FANCQ
610965	XFE progeroid syndrome	XFEPS
610965	XFE progeroid syndrome	XPF
610967	$Osteogenesis imperfecta, type V$	IFITM5
610967	$Osteogenesis imperfecta, type V$	OI5
610968	$Osteogenesis imperfecta, type XI$	BRKS1
610968	$Osteogenesis imperfecta, type XI$	FKBP10
610968	$Osteogenesis imperfecta, type XI$	FKBP65
610968	$Osteogenesis imperfecta, type XI$	OI11
610978	$Choreoathetosis, hypothyroidism, and neonatal respiratory distress$	NKX2-1
610978	$Choreoathetosis, hypothyroidism, and neonatal respiratory distress$	NKX2A
610978	$Choreoathetosis, hypothyroidism, and neonatal respiratory distress$	NMTC1
610978	$Choreoathetosis, hypothyroidism, and neonatal respiratory distress$	TITF1
610978	$Choreoathetosis, hypothyroidism, and neonatal respiratory distress$	TTF1
610984	Complement factor I deficiency	AHUS3
610984	Complement factor I deficiency	ARMD13
610984	Complement factor I deficiency	CFI
610984	Complement factor I deficiency	FI
610988	$Leprosy, susceptibility to, 4$	LTA
610988	$Leprosy, susceptibility to, 4$	TNFB
610992	Phosphoserine aminotransferase deficiency	EPIP
610992	Phosphoserine aminotransferase deficiency	NLS2
610992	Phosphoserine aminotransferase deficiency	PSAT
610992	Phosphoserine aminotransferase deficiency	PSAT1
610992	Phosphoserine aminotransferase deficiency	PSATD
611022	$Deafness, autosomal recessive 24$	DFNB24
611022	$Deafness, autosomal recessive 24$	RDX
611038	$Microphthalmia, isolated 3$	MCOP3
611038	$Microphthalmia, isolated 3$	RAX
611038	$Microphthalmia, isolated 3$	RX
611040	$Microphthalmia, isolated 5$	MCOP5
611040	$Microphthalmia, isolated 5$	MFRP
611040	$Microphthalmia, isolated 5$	NNO2
611064	Asthma susceptibility 5	ASRT5
611064	Asthma susceptibility 5	IRAK3
611064	Asthma susceptibility 5	IRAKM
611067	$Spinal muscular atrophy, distal, autosomal recessive, 4$	CMTRIC
611067	$Spinal muscular atrophy, distal, autosomal recessive, 4$	DSMA4
611067	$Spinal muscular atrophy, distal, autosomal recessive, 4$	KIAA0720
611067	$Spinal muscular atrophy, distal, autosomal recessive, 4$	PLEKHG5
611081	Inflammatory bowel disease (Crohn disease) 10	APG16L
611081	Inflammatory bowel disease (Crohn disease) 10	ATG16L1
611081	Inflammatory bowel disease (Crohn disease) 10	IBD10
611087	$Polyhydramnios, megalencephaly, and symptomatic epilepsy$	LYK5
611087	$Polyhydramnios, megalencephaly, and symptomatic epilepsy$	STRAD
611087	$Polyhydramnios, megalencephaly, and symptomatic epilepsy$	STRADA
611090	$Mental retardation, autosomal recessive 12$	EIEE15
611090	$Mental retardation, autosomal recessive 12$	MRT12
611090	$Mental retardation, autosomal recessive 12$	SIAT6
611090	$Mental retardation, autosomal recessive 12$	ST3GAL3
611090	$Mental retardation, autosomal recessive 12$	ST3GALII
611091	$Mental retardation, autosomal recessive 5$	MISU
611091	$Mental retardation, autosomal recessive 5$	MRT5
611091	$Mental retardation, autosomal recessive 5$	NSUN2
611091	$Mental retardation, autosomal recessive 5$	SAKI
611091	$Mental retardation, autosomal recessive 5$	TRM4
611092	$Mental retardation, autosomal recessive, 6$	GLUR6
611092	$Mental retardation, autosomal recessive, 6$	GRIK2
611092	$Mental retardation, autosomal recessive, 6$	MRT6
611093	$Mental retardation, autosomal recessive 7$	D8S1992
611093	$Mental retardation, autosomal recessive 7$	M33
611093	$Mental retardation, autosomal recessive 7$	MRT22
611093	$Mental retardation, autosomal recessive 7$	MRT7
611093	$Mental retardation, autosomal recessive 7$	TUSC3
611105	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	ASPRS. LBSL
611105	Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	DARS2
611126	Mitochondrial complex I deficiency due to ACAD9 deficiency	ACAD9
611131	Retinitis pigmentosa 37	ESCS
611131	Retinitis pigmentosa 37	NR2E3
611131	Retinitis pigmentosa 37	PNR
611131	Retinitis pigmentosa 37	RP37
611134	Meckel syndrome 4	3H11AG
611134	Meckel syndrome 4	BBS14
611134	Meckel syndrome 4	CEP290
611134	Meckel syndrome 4	JBTS5
611134	Meckel syndrome 4	KIAA0373
611134	Meckel syndrome 4	LCA10
611134	Meckel syndrome 4	SLSN6
611136	$Epilepsy, childhood absence, susceptibility to, 4$	ECA4
611136	$Epilepsy, childhood absence, susceptibility to, 4$	EIEE19
611136	$Epilepsy, childhood absence, susceptibility to, 4$	EJM5
611136	$Epilepsy, childhood absence, susceptibility to, 4$	GABRA1
611162	Resistance to malaria due to G6PD deficiency	ACKR1
611162	Resistance to malaria due to G6PD deficiency	AE1
611162	Resistance to malaria due to G6PD deficiency	BACTS1
611162	Resistance to malaria due to G6PD deficiency	BACTS2
611162	Resistance to malaria due to G6PD deficiency	BDPLT10
611162	Resistance to malaria due to G6PD deficiency	C3BR
611162	Resistance to malaria due to G6PD deficiency	CD32
