disease_OMIM_ID	disease_name
613227	Cerebellar ataxia and mental retardation with or without quadrupedal locomotion 3
613229	Trichotillomania
613235	Factor XIIIB deficiency
613237	$Glomerulosclerosis, focal segmental, 5$
613239	$Thyrotoxic periodic paralysis, susceptibility to, 2$
613243	$Cardiomyopathy, hypertrophic, 13$
613244	$Colorectal cancer, hereditary nonpolyposis, type 8$
613251	$Cardiomyopathy, hypertrophic, 14$
613252	$Cardiomyopathy, dilated, 1EE$
613254	Tuberous sclerosis-2
613255	$Cardiomyopathy, hypertrophic, 15$
613265	$Waardenburg syndrome, type 4B$
613266	$Waardenburg syndrome, type 4C$
613267	$Corneal dystrophy, Fuchs endothelial, 3$
613268	$Corneal dystrophy, Fuchs endothelial, 4$
613270	$Corneal dystrophy, Fuchs endothelial, 6$
613280	Hypermanganesemia with dystonia 1
613285	$Deafness, autosomal recessive 25$
613286	$Cardiomyopathy, dilated, 1FF$
613287	$Charcot-Marie-Tooth disease, axonal, type 2N$
613291	$Bile acid malabsorption, primary$
613307	$Deafness, autosomal recessive 79$
613308	Diamond-Blackfan anemia 9
613309	Diamond-Blackfan anemia 10
613310	Exudative vitreoretinopathy 5
613312	$Hypophosphatemic rickets, autosomal recessive, 2$
613313	$Hemochromatosis, type 2B$
613319	Miyoshi muscular dystrophy 3
613320	$Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type$
613325	Rhabdoid tumor predisposition syndrome 2
613327	$Lipodystrophy, congenital generalized, type 4$
613329	Plasminogen activator inhibitor-1 deficiency
613330	Spondylo-megaepiphyseal-metaphyseal dysplasia
613341	$Retinitis pigmentosa, juvenile$
613345	$Hypokalemic periodic paralysis, type 2$
613347	Pancreatic cancer 2
613348	$Pancreatic cancer, susceptibility to, 3$
613353	$Mononeuropathy of the median nerve, mild$
613370	$Maturity-onset diabetes of the young, type 10$
613375	$Maturity-onset diabetes of the young, type 11$
613376	$Neuronopathy, distal hereditary motor, type IIC$
613382	$Brachydactyly, type E2$
613385	$Autoimmune disease, multisystem, with facial dysmorphism$
613388	Fanconi renotubular syndrome 2
613390	$Fanconi anemia, complementation group O$
613391	$Deafness, autosomal recessive 84A$
613393	[Birbeck granule deficiency]
613398	Warsaw breakage syndrome
613399	$Breast-ovarian cancer, familial, susceptibility to, 3$
613402	$Microcephaly, seizures, and developmental delay$
613404	$Arthrogryposis, renal dysfunction, and cholestasis 2$
613406	Witteveen-Kolk syndrome
613410	Autism susceptibility 16
613411	Oguchi disease-2
613418	[Bone mineral density QTL 15]
613424	Left ventricular noncompaction 4
613426	Left ventricular noncompaction 5
613428	Retinitis pigmentosa 54
613435	Amyotrophic lateral sclerosis 12
613436	Autism susceptibility 17
613443	Chromosome 5q14.3 deletion syndrome
613451	Frontonasal dysplasia 2
613453	$Deafness, autosomal recessive 91$
613454	$Rett syndrome, congenital variant$
613456	Frontonasal dysplasia 3
613463	[Fasting plasma glucose level QTL 5]
613464	Retinitis pigmentosa 51
613470	$Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency$
613471	Reynolds syndrome
613477	$Epileptic encephalopathy, early infantile, 5$
613480	$Lymphedema, hereditary, IC$
613485	Long QT syndrome 13
613488	Myxoid liposarcoma
613489	$Congenital disorder of glycosylation, type IIj$
613490	Hemorrhagic diathesis due to antithrombin Pittsburgh
613493	$Immunodeficiency, common variable, 3$
613494	$Immunodeficiency, common variable, 4$
613495	$Immunodeficiency, common variable, 5$
613496	$Immunodeficiency, common variable, 6$
613500	Agammaglobulinemia 2
613501	Agammaglobulinemia 3
613502	Agammaglobulinemia 4
613506	Agammaglobulinemia 5
613507	Glycogen storage disease XV
613508	[Sodium serum level QTL 1]
613517	$Microphthalmia, isolated 6$
613546	Aromatase deficiency
613550	Nephronophthisis 11
613551	$Autoimmune disease, susceptibility to, 6$
613554	$von Willebrand disease, types 2A, 2B, 2M, and 2N$
613559	Combined oxidative phosphorylation deficiency 7
613561	$Myopathy, lactic acidosis, and sideroblastic anemia 2$
613563	Noonan syndrome-like disorder with or without juvenile myelomonocytic leukemia
613566	[Hereditary persistence of fetal hemoglobin]
613571	Disordered steroidogenesis due to cytochrome P450 oxidoreductase
613573	Ectodermal dysplasia-syndactyly syndrome 1
613575	Retinitis pigmentosa 55
613581	Retinitis pigmentosa 56
613582	Retinitis pigmentosa 57
613587	Occult macular dystrophy
613589	[Low density lipoprotein cholesterol level QTL6]
613610	Cranioectodermal dysplasia 2
613611	Choanal atresia and lymphedema
613612	$Congenital disorder of glycosylation, type IIi$
613615	Senior-Loken syndrome 7
613616	$Hyperoxaluria, primary, type III$
613617	Retinitis pigmentosa 58
613625	$Factor V and factor VIII, combined deficiency of$
613630	Cocoon syndrome
613640	$Neuropathy, hereditary sensory and autonomic, type IC$
613641	$Charcot-Marie-Tooth disease, recessive intermediate, B$
613642	$Cardiomyopathy, dilated, 1GG$
613643	$Parkinson disease 5, susceptibility to$
613646	$Methylmalonic aciduria, transient, due to transcobalamin receptor defect$
613647	$Spastic paraplegia 48, autosomal recessive$
613652	C1q deficiency
613656	$Migraine, with or without aura, susceptibility to, 13$
613657	D-2-hydroxyglutaric aciduria 2
613659	$Gastric cancer, somatic$
613660	Retinitis pigmentosa 65
613661	$Congenital disorder of glycosylation, type Ip$
613662	Mitochondrial DNA depletion syndrome 4B (MNGIE type)
613668	$Microcephaly, postnatal progressive, with seizures and brain atrophy$
613670	Mental retardation with language impairment and with or without autistic features
613671	$Mental retardation, anterior maxillary protrusion, and strabismus$
613672	$Spastic ataxia 4, autosomal recessive$
613673	$Dyserythropoietic anemia, congenital, type IV$
613674	Vesicoureteral reflux 3
613676	Seckel syndrome 4
613677	$Hyperaldosteronism, familial, type III$
613679	Dysprothrombinemia
613680	Beaulieu-Boycott-Innes syndrome
613684	Rubinstein-Taybi syndrome 2
613686	$Spondylocostal dysostosis 4, autosomal recessive$
613688	$Long QT syndrome, acquired, reduced susceptibility to$
613690	$Cardiomyopathy, hypertrophic, 7$
613693	Long QT syndrome 6
613694	$Cardiomyopathy, dilated, 1U$
613695	Long QT syndrome 5
613697	$Cardiomyopathy, dilated, 1V$
613702	$Klippel-Feil syndrome 3, autosomal dominant$
613703	Microphthalmia with coloboma 6
613704	$Microphthalmia, isolated 7$
613705	Orofacial cleft 10
613706	Noonan syndrome 7
613707	LEOPARD syndrome 3
613708	$Neuropathy, hereditary sensory, type ID$
613710	Thiamine metabolism dysfunction syndrome 4 (progressive polyneuropathy type)
613711	$Hirschsprung disease, susceptibility to, 3$
613712	$Hirschsprung disease, susceptibility to, 4$
613717	Treacher Collins syndrome 2
613718	$Deafness, autosomal recessive 74$
613720	$Epileptic encephalopathy, early infantile, 7$
613721	$Epileptic encephalopathy, early infantile, 11$
613722	$Epileptic encephalopathy, early infantile, 12$
613723	$Muscular dystrophy, limb-girdle, type 2Q$
613724	Leukoencephalopathy with dystonia and motor neuropathy
613728	$Spinocerebellar ataxia, autosomal recessive 10$
613730	$Hemorrhagic destruction of the brain, subependymal calcification, and cataracts$
613731	$Retinitis pigmentosa 4, autosomal dominant or recessive$
613736	$Acne inversa, familial, 2$
613737	$Acne inversa, familial, 3$
613743	$Adrenal insufficiency, congenital, with 46XY sex reversal, partial or complete$
613744	$Spastic paraplegia 51, autosomal recessive$
613750	Retinitis pigmentosa 27
613751	$Heterotaxy, visceral, 4, autosomal$
613752	Hypermethioninemia with deficiency of S-adenosylhomocysteine hydrolase
613756	Retinitis pigmentosa 49
613757	$Macular degeneration, age-related, 6$
613758	Retinitis pigmentosa 47
613759	$Infections, recurrent, with encephalopathy, hepatic dysfunction, and cardiovasuclar malformations$
613761	$Macular degeneration, age-related, susceptibility to, 5$
613762	46XY sex reversal 6
613763	$Cataract 16, multiple types$
613765	$Cardiomyopathy, familial hypertrophic, 9$
613767	Retinitis pigmentosa 45
613769	Retinitis pigmentosa 44
613778	$Macular degeneration, age-related, 8$
613779	C3 deficiency
613780	$Aortic aneurysm, familial thoracic 7$
613783	C1s deficiency
613784	$Macular degeneration, age-related, 12$
613789	$C8 deficiency, type II$
613790	$C8 deficiency, type I$
613791	MASP2 deficiency
613793	[Blood group Cromer]
613794	Retinitis pigmentosa 20
613795	Loeys-Dietz syndrome 3
613796	$Immunodeficiency 31B, mycobacterial and viral infections, autosomal recessive$
613800	Meier-Gorlin syndrome 2
613801	Retinitis pigmentosa-40
613803	Meier-Gorlin syndrome 3
613804	Meier-Gorlin syndrome 4
613805	Meier-Gorlin syndrome 5
613807	$Ciliary dyskinesia, primary, 14$
613808	$Ciliary dyskinesia, primary, 15$
613809	Retinitis pigmentosa 39
613810	Retinitis pigmentosa 43
613811	Pontocerebellar hypoplasia type 2D
613812	$Bile acid synthesis defect, congenital, 3$
613818	$Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 9$
613819	Short-rib thoracic dysplasia 4 with or without polydactyly
613820	Nephronophthisis 12
613823	Seckel syndrome 5
613824	Nephronophthisis 9
613825	C9 deficiency
613826	Leber congenital amaurosis 6
613827	Retinitis pigmentosa 48
613829	Leber congenital amaurosis 7
613830	$Night blindness, congenital stationary (complete), 1D, autosomal recessive$
613834	Multisystemic smooth muscle dysfunction syndrome
613835	Leber congenital amaurosis 8
613837	Leber congenital amaurosis 11
613838	$Cardiomyopathy, hypertrophic, 16$
613839	Megaloblastic anemia due to dihydrofolate reductase deficiency
613843	Leber congenital amaurosis 15
613845	$Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis$
613848	$Osteogenesis imperfecta, type X$
613849	$Osteogenesis imperfecta, type XII$
613850	[Inosine triphosphatase deficiency]
613852	Fucosyltransferase 6 deficiency
613854	$Transposition of great arteries, dextro-looped 3$
613855	$Episodic ataxia, type 5$
613856	Achromatopsia 4
613860	Immunodeficiency due to ficolin 3 deficiency
613861	Retinitis pigmentosa 59
613862	Retinitis pigmentosa 38
613863	$Epilepsy, generalized, with febrile seizures plus, type 7$
613865	$Deafness, autosomal recessive 61$
613869	$Myopathy, myofibrillar, fatal infantile hypertrophy, alpha-B crystallin-related$
613870	$Hirschsprung disease, cardiac defects, and autonomic dysfunction$
613873	$Cardiomyopathy, hypertrophic, 17$
613874	$Cardiomyopathy, hypertrophic, 18$
613875	$Cardiomyopathy, hypertrophic, 19$
613876	$Cardiomyopathy, hypertrophic, 20$
613877	$Lipodystrophy, familial partial, type 4$
613881	$Cardiomyopathy, dilated, 1HH$
613882	$Hypomagnesemia 6, renal$
613885	Meckel syndrome 8
613886	$Obesity, hyperphagia, and developmental delay$
613887	Cataract 36
613908	Spinocerebellar ataxia 35
613912	Complement factor D deficiency
613916	$Deafness, autosomal recessive 89$
613925	Megalencephalic leukoencephalopathy with subcortical cysts 2A
613926	$Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation$
613933	Acetyl-CoA carboxylase deficiency
613943	$Ichthyosis, congenital, autosomal recessive 8$
613949	OKT4 epitope deficiency
613950	Schizophrenia 15
613951	$Fanconi anemia, complementation group P$
613953	Immunodeficiency 51
613954	$Amyotrophic lateral sclerosis 14, with or without frontotemporal dementia$
613955	$Amyloidosis, primary localized cutaneous, 2$
613956	$Candidiasis, familial, 6, autosomal dominant$
613957	Spermatogenic failure 8
613958	Spermatogenic failure 9
613960	$Granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type III$
613970	$Mental retardation, autosomal dominant 6$
613972	$Melanoma, cutaneous malignant, 6$
613977	$Cyanosis, transient neonatal$
613978	$Hemoglobin H disease, nondeletional$
613980	$Atrial fibrillation, familial, 9$
613981	Hypotrichosis 3
613982	$Osteogenesis imperfecta, type VI$
613983	Retinitis pigmentosa 60
613985	$Thalassemias, beta-$
613986	$Pituitary hormone deficiency, combined, 6$
613987	$Dyskeratosis congenita, autosomal recessive 2$
613988	$Dyskeratosis congenita, autosomal recessive 3$
613989	$Dyskeratosis congenita, autosomal dominant 2$
613990	$Dyskeratosis congenita, autosomal dominant 3$
614008	Nestor-Guillermo progeria syndrome
614009	$Bleeding disorder, platelet-type, 13, susceptibility to$
614017	$Ciliary dyskinesia, primary, 16$
614018	$Epilepsy, progressive myoclonic 6$
614019	Lissencephaly 4 (with microcephaly)
614020	$Mental retardation, autosomal recessive 14$
614021	$Ventricular tachycardia, catecholaminergic polymorphic, 3$
614022	$Atrial fibrillation, familial, 10$
614023	Phosphoserine phosphatase deficiency
614024	[Protein Z deficiency]
614025	Hepatic lipase deficiency
614028	Apolipoprotein C-III deficiency
614033	[Glyoxalase II deficiency]
614034	Heme oxygenase-1 deficiency
614035	$Deafness, autosomal recessive 29$
614036	Alpha-2-macroglobulin deficiency
614037	Leukotriene C4 synthase deficiency
614038	Emberger syndrome
614039	$Cortical dysplasia, complex, with other brain malformations 1$
614042	Moyamoya disease 5
614044	Trypsinogen deficiency
614049	$Atrial fibrillation, familial, 11$
614050	$Atrial fibrillation, familial, 12$
614052	$Mitochondrial complex V (ATP synthase) deficiency, nuclear type 2$
614053	$Mitochondrial complex V (ATP synthase) deficiency, nuclear type 3$
614055	ACAT2 deficiency
614063	N-acetylaspartate deficiency
614065	$Myopathy, distal, 4$
614066	$Spastic paraplegia 47, autosomal recessive$
614067	$Spastic paraplegia 52, autosomal recessive$
614069	Immunodeficiency-centromeric instability-facial anomalies syndrome-2
614070	Psoriasis susceptibility 13
614072	Hermansky-Pudlak syndrome 3
614073	Hermansky-Pudlak syndrome 4
614074	Hermansky-Pudlak syndrome 5
614075	Hermansky-Pudlak syndrome 6
614076	Hermansky-Pudlak syndrome 7
614077	Hermansky-Pudlak syndrome 8
614078	$Chondrodysplasia with joint dislocations, GPAPP type$
614079	$Aspergillosis, susceptibility to$
614080	Multiple congenital anomalies-hypotonia-seizures syndrome 1
614081	[Hypohaptoglobinemia]
614082	$Fanconi anemia, complementation group G$
614083	$Fanconi anemia, complementation group L$
614089	Atrial septal defect 3
614090	Sick sinus syndrome 3
614091	Short-rib thoracic dysplasia 7 with or without polydactyly
614096	Combined oxidative phosphorylation deficiency 8
614097	Acatalasemia
614098	Keppen-Lubinsky syndrome
614099	Cranioectodermal dysplasia 3
614101	Plasma fibronectin deficiency
614102	Kappa light chain deficiency
614104	$Mental retardation, autosomal dominant 7$
614105	Methylmalonate semialdehyde dehydrogenase deficiency
614111	Pyruvate dehydrogenase E1-beta deficiency
614114	Mosaic variegated aneuploidy syndrome 2
614115	$Cortical malformations, occipital$
614116	$Neuropathy, hereditary sensory, type IE$
614120	Hydrolethalus syndrome 2
614122	[Chitotriosidase deficiency]
614128	[Lactate dehydrogenase-B deficiency]
614129	Perrault syndrome 3
614131	$Glomerulosclerosis, focal segmental, 6$
614134	$Stickler syndrome, type IV$
614135	$Epiphyseal dysplasia, multiple, 6$
614152	$Deafness, autosomal dominant 64$
614153	Spinocerebellar ataxia 36
614156	Hyperbiliverdinemia
614157	$Nail disorder, nonsyndromic congenital, 10, (claw-shaped nails)$
614158	Thromboxane synthase deficiency
614160	Muscle hypertrophy
614162	$Immunodeficiency 31C, autosomal dominant$
614164	Hemolytic anemia due to glutathione peroxidase deficiency
614165	Paragangliomas 5
614167	$Myopia 21, autosomal dominant$
614170	Brittle cornea syndrome 2
614171	Hermansky-pudlak syndrome 9
614172	Immunodeficiency 21
614173	Joubert syndrome 13
614175	Meckel syndrome 10
614180	Retinitis pigmentosa 61
614181	Retinitis pigmentosa 62
614185	Geleophysic dysplasia 2
614186	Leber congenital amaurosis 16
614188	Craniosynostosis and dental anomalies
614190	$Pigmented nodular adrenocortical disease, primary, 3$
614192	$Macrocephaly, macrosomia, facial dysmorphism syndrome$
614193	[Transferrin serum level QTL2]
614195	Craniofacial anomalies and anterior segment dysgenesis syndrome
614196	$Nephrotic syndrome, type 6$
614198	$Myasthenic syndrome, congenital, 16$
614199	$Nephrotic syndrome, type 5, with or without ocular abnormalities$
614200	Glycoprotein Ia deficiency
